dteday,yr,hr,cnt
2012-02-22,1,2,6
2012-02-22,1,3,4
2012-02-22,1,4,2
2012-02-22,1,5,30
2012-02-22,1,6,90
2012-02-22,1,7,302
2012-02-22,1,8,576
2012-02-22,1,9,252
2012-02-22,1,10,139
2012-02-22,1,11,171
2012-02-22,1,12,207
2012-02-22,1,13,190
2012-02-22,1,14,177
2012-02-22,1,15,195
2012-02-22,1,16,298
2012-02-22,1,17,529
2012-02-22,1,18,525
2012-02-22,1,19,327
2012-02-22,1,20,274
2012-02-22,1,21,239
2012-02-22,1,22,147
2012-02-22,1,23,62
2012-02-23,1,0,42
2012-02-23,1,1,15
2012-02-23,1,2,9
2012-02-23,1,3,6
2012-02-23,1,4,1
2012-02-23,1,5,32
2012-02-23,1,6,91
2012-02-23,1,7,326
2012-02-23,1,8,560
2012-02-23,1,9,242
2012-02-23,1,10,148
2012-02-23,1,11,182
2012-02-23,1,12,224
2012-02-23,1,13,218
2012-02-23,1,14,192
2012-02-23,1,15,217
2012-02-23,1,16,343
2012-02-23,1,17,610
2012-02-23,1,18,522
2012-02-23,1,19,369
2012-02-23,1,20,269
2012-02-23,1,21,222
2012-02-23,1,22,137
2012-02-23,1,23,85
2012-02-24,1,0,46
2012-02-24,1,1,18
2012-02-24,1,2,5
2012-02-24,1,3,5
2012-02-24,1,4,2
2012-02-24,1,5,26
2012-02-24,1,6,82
2012-02-24,1,7,272
2012-02-24,1,8,469
2012-02-24,1,9,244
2012-02-24,1,10,141
2012-02-24,1,11,163
2012-02-24,1,12,228
2012-02-24,1,13,183
2012-02-24,1,14,31
2012-02-24,1,15,94
2012-02-24,1,16,178
2012-02-24,1,17,256
2012-02-24,1,18,300
2012-02-24,1,19,233
2012-02-24,1,20,167
2012-02-24,1,21,152
2012-02-24,1,22,106
2012-02-24,1,23,86
2012-02-25,1,0,61
2012-02-25,1,1,46
2012-02-25,1,2,38
2012-02-25,1,3,7
2012-02-25,1,4,2
2012-02-25,1,5,3
2012-02-25,1,6,13
2012-02-25,1,7,23
2012-02-25,1,8,93
2012-02-25,1,9,122
2012-02-25,1,10,183
2012-02-25,1,11,210
2012-02-25,1,12,258
2012-02-25,1,13,226
2012-02-25,1,14,216
2012-02-25,1,15,232
2012-02-25,1,16,195
2012-02-25,1,17,159
2012-02-25,1,18,133
2012-02-25,1,19,149
2012-02-25,1,20,105
2012-02-25,1,21,85
2012-02-25,1,22,82
2012-02-25,1,23,91
2012-02-26,1,0,70
2012-02-26,1,1,55
2012-02-26,1,2,42
2012-02-26,1,3,21
2012-02-26,1,4,6
2012-02-26,1,5,5
2012-02-26,1,6,2
2012-02-26,1,7,22
2012-02-26,1,8,59
2012-02-26,1,9,87
2012-02-26,1,10,188
2012-02-26,1,11,227
2012-02-26,1,12,305
2012-02-26,1,13,325
2012-02-26,1,14,331
2012-02-26,1,15,353
2012-02-26,1,16,339
2012-02-26,1,17,287
2012-02-26,1,18,216
2012-02-26,1,19,143
2012-02-26,1,20,88
2012-02-26,1,21,83
2012-02-26,1,22,71
2012-02-26,1,23,64
2012-02-27,1,0,29
2012-02-27,1,1,6
2012-02-27,1,2,4
2012-02-27,1,3,2
2012-02-27,1,4,1
2012-02-27,1,5,16
2012-02-27,1,6,90
2012-02-27,1,7,280
2012-02-27,1,8,528
2012-02-27,1,9,230
2012-02-27,1,10,104
2012-02-27,1,11,103
2012-02-27,1,12,177
2012-02-27,1,13,182
2012-02-27,1,14,158
2012-02-27,1,15,174
2012-02-27,1,16,286
2012-02-27,1,17,529
2012-02-27,1,18,527
2012-02-27,1,19,334
2012-02-27,1,20,219
2012-02-27,1,21,195
2012-02-27,1,22,92
2012-02-27,1,23,56
2012-02-28,1,0,10
2012-02-28,1,1,6
2012-02-28,1,2,3
2012-02-28,1,3,6
2012-02-28,1,4,2
2012-02-28,1,5,21
2012-02-28,1,6,101
2012-02-28,1,7,325
2012-02-28,1,8,559
2012-02-28,1,9,232
2012-02-28,1,10,132
2012-02-28,1,11,163
2012-02-28,1,12,183
2012-02-28,1,13,190
2012-02-28,1,14,134
2012-02-28,1,15,166
2012-02-28,1,16,287
2012-02-28,1,17,530
2012-02-28,1,18,449
2012-02-28,1,19,306
2012-02-28,1,20,204
2012-02-28,1,21,188
2012-02-28,1,22,101
2012-02-28,1,23,65
2012-02-29,1,0,32
2012-02-29,1,1,6
2012-02-29,1,2,4
2012-02-29,1,3,2
2012-02-29,1,5,29
2012-02-29,1,6,104
2012-02-29,1,7,253
2012-02-29,1,8,116
2012-02-29,1,9,38
2012-02-29,1,10,10
2012-02-29,1,11,10
2012-02-29,1,12,70
2012-02-29,1,13,76
2012-02-29,1,14,56
2012-02-29,1,15,90
2012-02-29,1,16,167
2012-02-29,1,17,253
2012-02-29,1,18,192
2012-02-29,1,19,102
2012-02-29,1,20,97
2012-02-29,1,21,39
2012-02-29,1,22,55
2012-02-29,1,23,33
2012-03-01,1,0,11
2012-03-01,1,1,12
2012-03-01,1,2,6
2012-03-01,1,3,3
2012-03-01,1,4,5
2012-03-01,1,5,18
2012-03-01,1,6,109
2012-03-01,1,7,304
2012-03-01,1,8,594
2012-03-01,1,9,286
2012-03-01,1,10,133
2012-03-01,1,11,168
2012-03-01,1,12,220
2012-03-01,1,13,211
2012-03-01,1,14,211
2012-03-01,1,15,223
2012-03-01,1,16,361
2012-03-01,1,17,600
2012-03-01,1,18,525
2012-03-01,1,19,328
2012-03-01,1,20,254
2012-03-01,1,21,197
2012-03-01,1,22,126
2012-03-01,1,23,85
2012-03-02,1,0,46
2012-03-02,1,1,20
2012-03-02,1,2,6
2012-03-02,1,3,3
2012-03-02,1,4,2
2012-03-02,1,5,24
2012-03-02,1,6,92
2012-03-02,1,7,262
2012-03-02,1,8,549
2012-03-02,1,9,314
2012-03-02,1,10,132
2012-03-02,1,11,194
2012-03-02,1,12,234
2012-03-02,1,13,222
2012-03-02,1,14,205
2012-03-02,1,15,78
2012-03-02,1,16,50
2012-03-02,1,17,128
2012-03-02,1,18,160
2012-03-02,1,19,174
2012-03-02,1,20,100
2012-03-02,1,21,101
2012-03-02,1,22,75
2012-03-02,1,23,23
2012-03-03,1,0,22
2012-03-03,1,1,44
2012-03-03,1,2,38
2012-03-03,1,3,21
2012-03-03,1,4,2
2012-03-03,1,5,2
2012-03-03,1,6,7
2012-03-03,1,7,16
2012-03-03,1,8,48
2012-03-03,1,9,94
2012-03-03,1,10,168
2012-03-03,1,11,214
2012-03-03,1,12,299
2012-03-03,1,13,339
2012-03-03,1,14,430
2012-03-03,1,15,399
2012-03-03,1,16,467
2012-03-03,1,17,385
2012-03-03,1,18,303
2012-03-03,1,19,225
2012-03-03,1,20,149
2012-03-03,1,21,154
2012-03-03,1,22,134
2012-03-03,1,23,106
2012-03-04,1,0,72
2012-03-04,1,1,76
2012-03-04,1,2,80
2012-03-04,1,3,26
2012-03-04,1,4,14
2012-03-04,1,5,5
2012-03-04,1,6,5
2012-03-04,1,7,23
2012-03-04,1,8,66
2012-03-04,1,9,118
2012-03-04,1,10,192
2012-03-04,1,11,256
2012-03-04,1,12,327
2012-03-04,1,13,364
2012-03-04,1,14,332
2012-03-04,1,15,334
2012-03-04,1,16,299
2012-03-04,1,17,263
2012-03-04,1,18,184
2012-03-04,1,19,132
2012-03-04,1,20,88
2012-03-04,1,21,79
2012-03-04,1,22,62
2012-03-04,1,23,26
2012-03-05,1,0,17
2012-03-05,1,1,6
2012-03-05,1,2,4
2012-03-05,1,3,1
2012-03-05,1,4,1
2012-03-05,1,5,18
2012-03-05,1,6,91
2012-03-05,1,7,260
2012-03-05,1,8,428
2012-03-05,1,9,197
2012-03-05,1,10,86
2012-03-05,1,11,103
2012-03-05,1,12,137
2012-03-05,1,13,120
2012-03-05,1,14,128
2012-03-05,1,15,130
2012-03-05,1,16,210
2012-03-05,1,17,387
2012-03-05,1,18,375
2012-03-05,1,19,226
2012-03-05,1,20,179
2012-03-05,1,21,120
2012-03-05,1,22,78
2012-03-05,1,23,31
2012-03-06,1,0,8
2012-03-06,1,1,6
2012-03-06,1,2,4
2012-03-06,1,3,1
2012-03-06,1,4,3
2012-03-06,1,5,25
2012-03-06,1,6,102
2012-03-06,1,7,275
2012-03-06,1,8,501
2012-03-06,1,9,233
2012-03-06,1,10,129
2012-03-06,1,11,130
2012-03-06,1,12,138
2012-03-06,1,13,164
2012-03-06,1,14,136
2012-03-06,1,15,166
2012-03-06,1,16,250
2012-03-06,1,17,446
2012-03-06,1,18,457
2012-03-06,1,19,287
2012-03-06,1,20,187
2012-03-06,1,21,148
2012-03-06,1,22,106
2012-03-06,1,23,54
2012-03-07,1,0,15
2012-03-07,1,1,5
2012-03-07,1,2,4
2012-03-07,1,3,3
2012-03-07,1,4,3
2012-03-07,1,5,18
2012-03-07,1,6,108
2012-03-07,1,7,344
2012-03-07,1,8,566
2012-03-07,1,9,264
2012-03-07,1,10,147
2012-03-07,1,11,161
2012-03-07,1,12,215
2012-03-07,1,13,205
2012-03-07,1,14,175
2012-03-07,1,15,209
2012-03-07,1,16,288
2012-03-07,1,17,612
2012-03-07,1,18,544
2012-03-07,1,19,361
2012-03-07,1,20,260
2012-03-07,1,21,188
2012-03-07,1,22,159
2012-03-07,1,23,62
2012-03-08,1,0,46
2012-03-08,1,1,21
2012-03-08,1,2,11
2012-03-08,1,3,3
2012-03-08,1,4,2
2012-03-08,1,5,29
2012-03-08,1,6,109
2012-03-08,1,7,334
2012-03-08,1,8,585
2012-03-08,1,9,301
2012-03-08,1,10,138
2012-03-08,1,11,204
2012-03-08,1,12,251
2012-03-08,1,13,233
2012-03-08,1,14,203
2012-03-08,1,15,185
2012-03-08,1,16,342
2012-03-08,1,17,597
2012-03-08,1,18,590
2012-03-08,1,19,416
2012-03-08,1,20,302
2012-03-08,1,21,233
2012-03-08,1,22,153
2012-03-08,1,23,94
2012-03-09,1,0,54
2012-03-09,1,1,26
2012-03-09,1,2,11
2012-03-09,1,3,7
2012-03-09,1,4,1
2012-03-09,1,5,29
2012-03-09,1,6,85
2012-03-09,1,7,268
2012-03-09,1,8,501
2012-03-09,1,9,284
2012-03-09,1,10,159
2012-03-09,1,11,187
2012-03-09,1,12,201
2012-03-09,1,13,224
2012-03-09,1,14,178
2012-03-09,1,15,238
2012-03-09,1,16,343
2012-03-09,1,17,566
2012-03-09,1,18,470
2012-03-09,1,19,244
2012-03-09,1,20,159
2012-03-09,1,21,141
2012-03-09,1,22,107
2012-03-09,1,23,86
2012-03-10,1,0,77
2012-03-10,1,1,51
2012-03-10,1,2,42
2012-03-10,1,3,16
2012-03-10,1,4,4
2012-03-10,1,5,10
2012-03-10,1,6,12
2012-03-10,1,7,40
2012-03-10,1,8,111
2012-03-10,1,9,148
2012-03-10,1,10,223
2012-03-10,1,11,274
2012-03-10,1,12,329
2012-03-10,1,13,357
2012-03-10,1,14,379
2012-03-10,1,15,406
2012-03-10,1,16,390
2012-03-10,1,17,354
2012-03-10,1,18,297
2012-03-10,1,19,184
2012-03-10,1,20,121
2012-03-10,1,21,110
2012-03-10,1,22,100
2012-03-10,1,23,83
2012-03-11,1,0,69
2012-03-11,1,1,61
2012-03-11,1,3,66
2012-03-11,1,4,22
2012-03-11,1,5,7
2012-03-11,1,6,10
2012-03-11,1,7,17
2012-03-11,1,8,72
2012-03-11,1,9,90
2012-03-11,1,10,218
2012-03-11,1,11,299
2012-03-11,1,12,410
2012-03-11,1,13,464
2012-03-11,1,14,501
2012-03-11,1,15,487
2012-03-11,1,16,509
2012-03-11,1,17,498
2012-03-11,1,18,389
2012-03-11,1,19,258
2012-03-11,1,20,171
2012-03-11,1,21,147
2012-03-11,1,22,94
2012-03-11,1,23,52
2012-03-12,1,0,24
2012-03-12,1,1,10
2012-03-12,1,2,9
2012-03-12,1,3,2
2012-03-12,1,4,3
2012-03-12,1,5,16
2012-03-12,1,6,88
2012-03-12,1,7,268
2012-03-12,1,8,564
2012-03-12,1,9,281
2012-03-12,1,10,137
2012-03-12,1,11,150
2012-03-12,1,12,221
2012-03-12,1,13,250
2012-03-12,1,14,221
2012-03-12,1,15,233
2012-03-12,1,16,332
2012-03-12,1,17,644
2012-03-12,1,18,712
2012-03-12,1,19,446
2012-03-12,1,20,286
2012-03-12,1,21,205
2012-03-12,1,22,133
2012-03-12,1,23,63
2012-03-13,1,0,26
2012-03-13,1,1,16
2012-03-13,1,2,1
2012-03-13,1,3,2
2012-03-13,1,4,1
2012-03-13,1,5,24
2012-03-13,1,6,113
2012-03-13,1,7,308
2012-03-13,1,8,593
2012-03-13,1,9,342
2012-03-13,1,10,143
2012-03-13,1,11,219
2012-03-13,1,12,244
2012-03-13,1,13,233
2012-03-13,1,14,212
2012-03-13,1,15,264
2012-03-13,1,16,365
2012-03-13,1,17,676
2012-03-13,1,18,734
2012-03-13,1,19,479
2012-03-13,1,20,351
2012-03-13,1,21,244
2012-03-13,1,22,170
2012-03-13,1,23,87
2012-03-14,1,0,39
2012-03-14,1,1,27
2012-03-14,1,2,2
2012-03-14,1,3,4
2012-03-14,1,4,5
2012-03-14,1,5,27
2012-03-14,1,6,121
2012-03-14,1,7,368
2012-03-14,1,8,662
2012-03-14,1,9,351
2012-03-14,1,10,188
2012-03-14,1,11,220
2012-03-14,1,12,267
2012-03-14,1,13,254
2012-03-14,1,14,224
2012-03-14,1,15,283
2012-03-14,1,16,356
2012-03-14,1,17,782
2012-03-14,1,18,749
2012-03-14,1,19,472
2012-03-14,1,20,330
2012-03-14,1,21,288
2012-03-14,1,22,202
2012-03-14,1,23,91
2012-03-15,1,0,60
2012-03-15,1,1,23
2012-03-15,1,2,19
2012-03-15,1,3,7
2012-03-15,1,4,14
2012-03-15,1,5,26
2012-03-15,1,6,117
2012-03-15,1,7,381
2012-03-15,1,8,623
2012-03-15,1,9,315
2012-03-15,1,10,164
2012-03-15,1,11,211
2012-03-15,1,12,265
2012-03-15,1,13,273
2012-03-15,1,14,258
2012-03-15,1,15,287
2012-03-15,1,16,426
2012-03-15,1,17,713
2012-03-15,1,18,746
2012-03-15,1,19,425
2012-03-15,1,20,330
2012-03-15,1,21,243
2012-03-15,1,22,169
2012-03-15,1,23,97
2012-03-16,1,0,57
2012-03-16,1,1,26
2012-03-16,1,2,4
2012-03-16,1,3,3
2012-03-16,1,4,3
2012-03-16,1,5,32
2012-03-16,1,6,99
2012-03-16,1,7,278
2012-03-16,1,8,562
2012-03-16,1,9,312
2012-03-16,1,10,180
2012-03-16,1,11,207
2012-03-16,1,12,294
2012-03-16,1,13,260
2012-03-16,1,14,202
2012-03-16,1,15,107
2012-03-16,1,16,129
2012-03-16,1,17,258
2012-03-16,1,18,408
2012-03-16,1,19,296
2012-03-16,1,20,235
2012-03-16,1,21,152
2012-03-16,1,22,148
2012-03-16,1,23,126
2012-03-17,1,0,100
2012-03-17,1,1,69
2012-03-17,1,2,42
2012-03-17,1,3,26
2012-03-17,1,4,2
2012-03-17,1,5,8
2012-03-17,1,6,30
2012-03-17,1,7,86
2012-03-17,1,8,218
2012-03-17,1,9,321
2012-03-17,1,10,443
2012-03-17,1,11,585
2012-03-17,1,12,651
2012-03-17,1,13,686
2012-03-17,1,14,690
2012-03-17,1,15,679
2012-03-17,1,16,685
2012-03-17,1,17,648
2012-03-17,1,18,560
2012-03-17,1,19,417
2012-03-17,1,20,271
2012-03-17,1,21,223
2012-03-17,1,22,211
2012-03-17,1,23,185
2012-03-18,1,0,107
2012-03-18,1,1,113
2012-03-18,1,2,56
2012-03-18,1,3,18
2012-03-18,1,4,14
2012-03-18,1,5,6
2012-03-18,1,6,11
2012-03-18,1,7,42
2012-03-18,1,8,96
2012-03-18,1,9,178
2012-03-18,1,10,351
2012-03-18,1,11,368
2012-03-18,1,12,503
2012-03-18,1,13,544
2012-03-18,1,14,521
2012-03-18,1,15,554
2012-03-18,1,16,541
2012-03-18,1,17,541
2012-03-18,1,18,459
2012-03-18,1,19,352
2012-03-18,1,20,198
2012-03-18,1,21,173
2012-03-18,1,22,100
2012-03-18,1,23,46
2012-03-19,1,0,23
2012-03-19,1,1,15
2012-03-19,1,2,8
2012-03-19,1,3,2
2012-03-19,1,4,3
2012-03-19,1,5,31
2012-03-19,1,6,120
2012-03-19,1,7,354
2012-03-19,1,8,579
2012-03-19,1,9,331
2012-03-19,1,10,184
2012-03-19,1,11,201
2012-03-19,1,12,282
2012-03-19,1,13,263
2012-03-19,1,14,260
2012-03-19,1,15,286
2012-03-19,1,16,385
2012-03-19,1,17,721
2012-03-19,1,18,801
2012-03-19,1,19,549
2012-03-19,1,20,330
2012-03-19,1,21,223
2012-03-19,1,22,148
2012-03-19,1,23,54
2012-03-20,1,0,29
2012-03-20,1,1,15
2012-03-20,1,2,10
2012-03-20,1,3,3
2012-03-20,1,4,6
2012-03-20,1,5,20
2012-03-20,1,6,100
2012-03-20,1,7,170
2012-03-20,1,8,516
2012-03-20,1,9,325
2012-03-20,1,10,163
2012-03-20,1,11,230
2012-03-20,1,12,261
2012-03-20,1,13,284
2012-03-20,1,14,248
2012-03-20,1,15,244
2012-03-20,1,16,431
2012-03-20,1,17,750
2012-03-20,1,18,801
2012-03-20,1,19,555
2012-03-20,1,20,377
2012-03-20,1,21,277
2012-03-20,1,22,188
2012-03-20,1,23,90
2012-03-21,1,0,33
2012-03-21,1,1,26
2012-03-21,1,2,10
2012-03-21,1,3,8
2012-03-21,1,4,4
2012-03-21,1,5,39
2012-03-21,1,6,149
2012-03-21,1,7,372
2012-03-21,1,8,535
2012-03-21,1,9,293
2012-03-21,1,10,154
2012-03-21,1,11,192
2012-03-21,1,12,229
2012-03-21,1,13,303
2012-03-21,1,14,225
2012-03-21,1,15,243
2012-03-21,1,16,378
2012-03-21,1,17,729
2012-03-21,1,18,779
2012-03-21,1,19,582
2012-03-21,1,20,374
2012-03-21,1,21,251
2012-03-21,1,22,197
2012-03-21,1,23,125
2012-03-22,1,0,41
2012-03-22,1,1,30
2012-03-22,1,2,6
2012-03-22,1,3,7
2012-03-22,1,4,6
2012-03-22,1,5,34
2012-03-22,1,6,136
2012-03-22,1,7,361
2012-03-22,1,8,649
2012-03-22,1,9,318
2012-03-22,1,10,142
2012-03-22,1,11,219
2012-03-22,1,12,272
2012-03-22,1,13,298
2012-03-22,1,14,257
2012-03-22,1,15,304
2012-03-22,1,16,425
2012-03-22,1,17,810
2012-03-22,1,18,801
2012-03-22,1,19,586
2012-03-22,1,20,424
2012-03-22,1,21,374
2012-03-22,1,22,220
2012-03-22,1,23,151
2012-03-23,1,0,95
2012-03-23,1,1,50
2012-03-23,1,2,32
2012-03-23,1,3,10
2012-03-23,1,4,3
2012-03-23,1,5,34
2012-03-23,1,6,116
2012-03-23,1,7,346
2012-03-23,1,8,662
2012-03-23,1,9,380
2012-03-23,1,10,275
2012-03-23,1,11,318
2012-03-23,1,12,471
2012-03-23,1,13,428
2012-03-23,1,14,432
2012-03-23,1,15,472
2012-03-23,1,16,589
2012-03-23,1,17,957
2012-03-23,1,18,830
2012-03-23,1,19,686
2012-03-23,1,20,445
2012-03-23,1,21,284
2012-03-23,1,22,271
2012-03-23,1,23,176
2012-03-24,1,0,156
2012-03-24,1,1,128
2012-03-24,1,2,69
2012-03-24,1,3,32
2012-03-24,1,4,7
2012-03-24,1,5,4
2012-03-24,1,6,28
2012-03-24,1,7,70
2012-03-24,1,8,154
2012-03-24,1,9,249
2012-03-24,1,10,345
2012-03-24,1,11,273
2012-03-24,1,12,183
2012-03-24,1,13,196
2012-03-24,1,14,223
2012-03-24,1,15,290
2012-03-24,1,16,177
2012-03-24,1,17,115
2012-03-24,1,18,137
2012-03-24,1,19,133
2012-03-24,1,20,111
2012-03-24,1,21,104
2012-03-24,1,22,83
2012-03-24,1,23,105
2012-03-25,1,0,80
2012-03-25,1,1,89
2012-03-25,1,2,35
2012-03-25,1,3,18
2012-03-25,1,4,8
2012-03-25,1,5,6
2012-03-25,1,6,18
2012-03-25,1,7,39
2012-03-25,1,8,89
2012-03-25,1,9,118
2012-03-25,1,10,250
2012-03-25,1,11,323
2012-03-25,1,12,360
2012-03-25,1,13,367
2012-03-25,1,14,414
2012-03-25,1,15,421
2012-03-25,1,16,492
2012-03-25,1,17,419
2012-03-25,1,18,491
2012-03-25,1,19,375
2012-03-25,1,20,259
2012-03-25,1,21,149
2012-03-25,1,22,111
2012-03-25,1,23,65
2012-03-26,1,0,33
2012-03-26,1,1,28
2012-03-26,1,2,20
2012-03-26,1,3,1
2012-03-26,1,4,4
2012-03-26,1,5,36
2012-03-26,1,6,117
2012-03-26,1,7,370
2012-03-26,1,8,657
2012-03-26,1,9,282
2012-03-26,1,10,153
2012-03-26,1,11,178
2012-03-26,1,12,279
2012-03-26,1,13,301
2012-03-26,1,14,217
2012-03-26,1,15,223
2012-03-26,1,16,305
2012-03-26,1,17,664
2012-03-26,1,18,684
2012-03-26,1,19,458
2012-03-26,1,20,221
2012-03-26,1,21,186
2012-03-26,1,22,93
2012-03-26,1,23,48
2012-03-27,1,0,10
2012-03-27,1,1,5
2012-03-27,1,2,7
2012-03-27,1,3,4
2012-03-27,1,4,3
2012-03-27,1,5,17
2012-03-27,1,6,101
2012-03-27,1,7,286
2012-03-27,1,8,581
2012-03-27,1,9,267
2012-03-27,1,10,138
2012-03-27,1,11,175
2012-03-27,1,12,220
2012-03-27,1,13,211
2012-03-27,1,14,184
2012-03-27,1,15,200
2012-03-27,1,16,305
2012-03-27,1,17,614
2012-03-27,1,18,644
2012-03-27,1,19,417
2012-03-27,1,20,294
2012-03-27,1,21,221
2012-03-27,1,22,134
2012-03-27,1,23,64
2012-03-28,1,0,30
2012-03-28,1,1,8
2012-03-28,1,2,3
2012-03-28,1,3,5
2012-03-28,1,4,1
2012-03-28,1,5,40
2012-03-28,1,6,115
2012-03-28,1,7,358
2012-03-28,1,8,658
2012-03-28,1,9,314
2012-03-28,1,10,173
2012-03-28,1,11,222
2012-03-28,1,12,268
2012-03-28,1,13,273
2012-03-28,1,14,221
2012-03-28,1,15,199
2012-03-28,1,16,221
2012-03-28,1,17,604
2012-03-28,1,18,641
2012-03-28,1,19,456
2012-03-28,1,20,362
2012-03-28,1,21,261
2012-03-28,1,22,172
2012-03-28,1,23,93
2012-03-29,1,0,48
2012-03-29,1,1,33
2012-03-29,1,2,6
2012-03-29,1,3,5
2012-03-29,1,4,9
2012-03-29,1,5,32
2012-03-29,1,6,117
2012-03-29,1,7,367
2012-03-29,1,8,654
2012-03-29,1,9,321
2012-03-29,1,10,166
2012-03-29,1,11,220
2012-03-29,1,12,292
2012-03-29,1,13,273
2012-03-29,1,14,238
2012-03-29,1,15,307
2012-03-29,1,16,388
2012-03-29,1,17,703
2012-03-29,1,18,681
2012-03-29,1,19,468
2012-03-29,1,20,335
2012-03-29,1,21,224
2012-03-29,1,22,152
2012-03-29,1,23,94
2012-03-30,1,0,59
2012-03-30,1,1,27
2012-03-30,1,2,7
2012-03-30,1,3,7
2012-03-30,1,4,2
2012-03-30,1,5,26
2012-03-30,1,6,86
2012-03-30,1,7,289
2012-03-30,1,8,593
2012-03-30,1,9,321
2012-03-30,1,10,187
2012-03-30,1,11,201
2012-03-30,1,12,270
2012-03-30,1,13,242
2012-03-30,1,14,229
2012-03-30,1,15,280
2012-03-30,1,16,367
2012-03-30,1,17,606
2012-03-30,1,18,560
2012-03-30,1,19,395
2012-03-30,1,20,209
2012-03-30,1,21,220
2012-03-30,1,22,153
2012-03-30,1,23,123
2012-03-31,1,0,92
2012-03-31,1,1,82
2012-03-31,1,2,69
2012-03-31,1,3,31
2012-03-31,1,4,8
2012-03-31,1,5,5
2012-03-31,1,6,23
2012-03-31,1,7,44
2012-03-31,1,8,145
2012-03-31,1,9,223
2012-03-31,1,10,313
2012-03-31,1,11,463
2012-03-31,1,12,621
2012-03-31,1,13,638
2012-03-31,1,14,551
2012-03-31,1,15,605
2012-03-31,1,16,535
2012-03-31,1,17,543
2012-03-31,1,18,341
2012-03-31,1,19,284
2012-03-31,1,20,208
2012-03-31,1,21,143
2012-03-31,1,22,156
2012-03-31,1,23,112
2012-04-01,1,0,67
2012-04-01,1,1,62
2012-04-01,1,2,81
2012-04-01,1,3,25
2012-04-01,1,4,12
2012-04-01,1,5,18
2012-04-01,1,6,97
2012-04-01,1,7,84
2012-04-01,1,8,125
2012-04-01,1,9,275
2012-04-01,1,10,360
2012-04-01,1,11,451
2012-04-01,1,12,445
2012-04-01,1,13,464
2012-04-01,1,14,561
2012-04-01,1,15,573
2012-04-01,1,16,511
2012-04-01,1,17,555
2012-04-01,1,18,432
2012-04-01,1,19,346
2012-04-01,1,20,232
2012-04-01,1,21,134
2012-04-01,1,22,68
2012-04-01,1,23,63
2012-04-02,1,0,17
2012-04-02,1,1,5
2012-04-02,1,2,5
2012-04-02,1,4,4
2012-04-02,1,5,24
2012-04-02,1,6,110
2012-04-02,1,7,306
2012-04-02,1,8,589
2012-04-02,1,9,317
2012-04-02,1,10,204
2012-04-02,1,11,209
2012-04-02,1,12,281
2012-04-02,1,13,281
2012-04-02,1,14,268
2012-04-02,1,15,324
2012-04-02,1,16,395
2012-04-02,1,17,729
2012-04-02,1,18,618
2012-04-02,1,19,494
2012-04-02,1,20,329
2012-04-02,1,21,238
2012-04-02,1,22,123
2012-04-02,1,23,66
2012-04-03,1,0,33
2012-04-03,1,1,11
2012-04-03,1,2,5
2012-04-03,1,3,3
2012-04-03,1,4,1
2012-04-03,1,5,27
2012-04-03,1,6,100
2012-04-03,1,7,341
2012-04-03,1,8,604
2012-04-03,1,9,408
2012-04-03,1,10,219
2012-04-03,1,11,258
2012-04-03,1,12,331
2012-04-03,1,13,345
2012-04-03,1,14,311
2012-04-03,1,15,316
2012-04-03,1,16,485
2012-04-03,1,17,757
2012-04-03,1,18,800
2012-04-03,1,19,558
2012-04-03,1,20,379
2012-04-03,1,21,243
2012-04-03,1,22,158
2012-04-03,1,23,79
2012-04-04,1,0,41
2012-04-04,1,1,11
2012-04-04,1,2,5
2012-04-04,1,3,3
2012-04-04,1,4,1
2012-04-04,1,5,27
2012-04-04,1,6,126
2012-04-04,1,7,366
2012-04-04,1,8,684
2012-04-04,1,9,363
2012-04-04,1,10,167
2012-04-04,1,11,213
2012-04-04,1,12,283
2012-04-04,1,13,251
2012-04-04,1,14,258
2012-04-04,1,15,268
2012-04-04,1,16,390
2012-04-04,1,17,744
2012-04-04,1,18,759
2012-04-04,1,19,494
2012-04-04,1,20,372
2012-04-04,1,21,298
2012-04-04,1,22,181
2012-04-04,1,23,131
2012-04-05,1,0,45
2012-04-05,1,1,13
2012-04-05,1,2,18
2012-04-05,1,3,5
2012-04-05,1,4,1
2012-04-05,1,5,29
2012-04-05,1,6,126
2012-04-05,1,7,354
2012-04-05,1,8,638
2012-04-05,1,9,351
2012-04-05,1,10,246
2012-04-05,1,11,268
2012-04-05,1,12,276
2012-04-05,1,13,291
2012-04-05,1,14,287
2012-04-05,1,15,269
2012-04-05,1,16,402
2012-04-05,1,17,822
2012-04-05,1,18,698
2012-04-05,1,19,487
2012-04-05,1,20,312
2012-04-05,1,21,234
2012-04-05,1,22,149
2012-04-05,1,23,136
2012-04-06,1,0,61
2012-04-06,1,1,38
2012-04-06,1,2,11
2012-04-06,1,3,8
2012-04-06,1,4,5
2012-04-06,1,5,23
2012-04-06,1,6,80
2012-04-06,1,7,246
2012-04-06,1,8,508
2012-04-06,1,9,376
2012-04-06,1,10,238
2012-04-06,1,11,291
2012-04-06,1,12,337
2012-04-06,1,13,411
2012-04-06,1,14,490
2012-04-06,1,15,537
2012-04-06,1,16,536
2012-04-06,1,17,655
2012-04-06,1,18,484
2012-04-06,1,19,412
2012-04-06,1,20,252
2012-04-06,1,21,190
2012-04-06,1,22,158
2012-04-06,1,23,113
